"","X","grp.recording","group","great.call","recording","Delta.Time..s..1","BW.90...Hz..1","Freq.5...Hz..1","Freq.95...Hz..1","Begin.Time..s..1","End.Time..s..1","Delta.Time..s..2","BW.90...Hz..2","Freq.5...Hz..2","Freq.95...Hz..2","Begin.Time..s..2","End.Time..s..2","Delta.Time..s..3","BW.90...Hz..3","Freq.5...Hz..3","Freq.95...Hz..3","Begin.Time..s..3","End.Time..s..3","Delta.Time..s..4","BW.90...Hz..4","Freq.5...Hz..4","Freq.95...Hz..4","Begin.Time..s..4","End.Time..s..4","Delta.Time..s..5","BW.90...Hz..5","Freq.5...Hz..5","Freq.95...Hz..5","Begin.Time..s..5","End.Time..s..5","Delta.Time..s..6","BW.90...Hz..6","Freq.5...Hz..6","Freq.95...Hz..6","Begin.Time..s..6","End.Time..s..6","note.dur.comb","rest.dur.comb","intro.dur","trill.dur","great.call.dur","unlist.trill.rate.list.","site"
"939",62633,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.01",1,0.944,172.3,710.6,882.9,0.15,1.094,0.836,150.7,710.6,861.3,1.474,2.31,0.807,150.7,710.6,861.3,2.792,3.599,0.772,150.7,710.6,861.3,3.953,4.725,0.592,193.8,710.6,904.4,5.079,5.671,0.418,215.3,710.6,925.9,6.026,6.444,4.369,1.925,8.203,9.847,18.05,7.02189178025609,"SAF"
"940",62711,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.02",2,0.732,344.5,689.1,1033.6,0.086,0.818,0.778,215.3,710.6,925.9,1.3,2.078,0.894,279.9,710.6,990.5,2.595,3.489,0.801,323,710.6,1033.6,3.947,4.748,0.713,409.1,732.1,1141.3,4.995,5.708,0.649,323,732.1,1055.1,5.903,6.552,4.567,1.899,8.209,9.798,18.007,6.13953488372093,"SAF"
"941",62785,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.03",3,0.798,258.4,689.1,947.5,0.129,0.927,1.077,193.8,710.6,904.4,1.186,2.263,1.186,236.9,710.6,947.5,2.457,3.643,0.798,215.3,710.6,925.9,3.837,4.635,0.69,301.5,710.6,1012.1,4.85,5.54,0.349,323,710.6,1033.6,5.793,6.142,4.898,1.115,8.149,9.834,17.983,7.0437124507976,"SAF"
"942",62864,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.04",4,0.936,258.4,689.1,947.5,0.067,1.003,1.003,172.3,710.6,882.9,1.271,2.274,1.115,129.2,710.6,839.8,2.519,3.634,0.65,150.7,689.1,839.8,4.046,4.696,0.563,172.3,689.1,861.3,5.039,5.602,0.43,172.3,710.6,882.9,5.909,6.339,4.697,1.575,8.6,10.249,18.849,6.93206575559517,"SAF"
"943",62945,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.05",5,0.871,344.5,689.1,1033.6,0.128,0.999,0.963,301.5,710.6,1012.1,1.324,2.287,1.084,323,710.6,1033.6,2.593,3.677,0.935,409.1,710.6,1119.7,3.932,4.867,0.659,344.5,732.1,1076.7,5.08,5.739,0.476,344.5,732.1,1076.7,6.002,6.478,4.988,1.362,8.672,9.352,18.024,7.49023013460703,"SAF"
"944",63026,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.06",6,0.79,150.7,689.1,839.8,0.197,0.987,1.004,129.2,710.6,839.8,1.318,2.322,1.01,129.2,710.6,839.8,2.63,3.64,0.777,129.2,710.6,839.8,4,4.777,0.54,172.3,710.6,882.9,5.149,5.689,0.359,193.8,710.6,904.4,5.997,6.356,4.48,1.679,8.296,8.643,16.939,7.18746317897962,"SAF"
"945",63098,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.07",7,0.772,236.9,689.1,925.9,0.18,0.952,1.05,236.9,689.1,925.9,1.318,2.368,1.022,236.9,689.1,925.9,2.757,3.779,0.825,215.3,710.6,925.9,4.156,4.981,0.58,236.9,710.6,947.5,5.312,5.892,0.464,258.4,710.6,969,6.142,6.606,4.713,1.713,9.05,9.909,18.959,7.26268412438625,"SAF"
"946",63181,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.08",8,0.743,258.4,689.1,947.5,0.244,0.987,0.987,236.9,710.6,947.5,1.358,2.345,1.033,236.9,710.6,947.5,2.711,3.744,0.807,258.4,710.6,969,4.162,4.969,0.604,452.2,710.6,1162.8,5.312,5.915,0.459,452.2,732.1,1184.3,6.211,6.67,4.633,1.793,8.678,10.885,19.563,7.35567970204842,"SAF"
"947",63271,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.09",9,0.807,215.3,689.1,904.4,0.197,1.004,0.998,215.3,710.6,925.9,1.347,2.345,1.057,387.6,710.6,1098.2,2.786,3.843,0.984,409.1,710.6,1119.7,4.129,5.113,0.517,215.3,710.6,925.9,5.381,5.898,0.464,236.9,732.1,969,6.229,6.693,4.827,1.669,8.87,12.04,20.91,6.4,"SAF"
"948",63366,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.10",10,0.772,172.3,689.1,861.3,0.134,0.906,0.928,172.3,689.1,861.3,1.26,2.188,0.981,129.2,689.1,818.3,2.525,3.506,0.882,129.2,710.6,839.8,3.843,4.725,0.714,150.7,710.6,861.3,5.079,5.793,0.54,150.7,710.6,861.3,6.089,6.629,4.817,1.678,9.293,11.612,20.905,7.16595298435725,"SAF"
"949",63460,"SAFF_0B_001","SAFF_0B","SAFF_0B_001.11",11,0.848,215.3,689.1,904.4,0.192,1.039,1.057,236.9,689.1,925.9,1.364,2.421,1.004,236.9,689.1,925.9,2.844,3.849,0.888,236.9,689.1,925.9,4.232,5.12,0.604,215.3,710.6,925.9,5.428,6.031,0.453,236.9,710.6,947.5,6.287,6.74,4.854,1.694,9.073,11.163,20.236,7.17399200871776,"SAF"
"950",63551,"SAFL_01_034","SAFL_01","SAFL_01_034.01",1,0.612,107.7,624.5,732.1,0.093,0.704,0.982,150.7,581.4,732.1,0.871,1.853,0.908,215.3,602.9,818.3,2.002,2.91,0.704,258.4,624.5,882.9,2.965,3.67,0.366,279.9,646,925.9,3.942,4.307,0.325,323,646,969,4.51,4.836,3.897,0.846000000000001,6.275,9.374,15.649,7.67899632273415,"SAF"
"951",63632,"SAFL_01_034","SAFL_01","SAFL_01_034.02",2,0.736,193.8,624.5,818.3,0,0.736,0.872,236.9,602.9,839.8,0.872,1.744,0.911,323,602.9,925.9,1.899,2.809,0.872,279.9,646,925.9,3.003,3.875,0.697,323,646,969,3.952,4.65,0.601,366.1,667.5,1033.6,4.747,5.347,4.689,0.658,7.587,9.056,16.643,7.37924865831843,"SAF"
"952",63710,"SAFL_01_034","SAFL_01","SAFL_01_034.03",3,0.58,172.3,624.5,796.7,0.226,0.807,0.851,236.9,602.9,839.8,1.006,1.857,0.909,258.4,624.5,882.9,2.108,3.017,0.793,301.5,624.5,925.9,3.094,3.887,0.461,301.5,646,947.5,4.119,4.58,0.395,387.6,667.5,1055.1,4.847,5.242,3.989,1.027,6.943,9.335,16.278,7.60786870992283,"SAF"
"953",63791,"SAFL_01_034","SAFL_01","SAFL_01_034.04",4,0.656,279.9,624.5,904.4,0.209,0.865,0.731,258.4,624.5,882.9,1.144,1.875,0.72,301.5,624.5,925.9,2.171,2.891,0.673,323,646,969,3.181,3.855,0.528,344.5,667.5,1012.1,4.063,4.592,0.435,387.6,667.5,1055.1,4.801,5.236,3.743,1.284,7.32,8.809,16.129,7.38688827331486,"SAF"
"954",63867,"SAFL_01_034","SAFL_01","SAFL_01_034.05",5,0.69,193.8,624.5,818.3,0.115,0.805,0.803,236.9,602.9,839.8,0.997,1.8,0.824,301.5,624.5,925.9,2.09,2.914,0.645,323,646,969,3.221,3.866,0.563,344.5,646,990.5,4.133,4.696,0.488,387.6,667.5,1055.1,4.934,5.422,4.013,1.294,8.064,8.195,16.259,7.54576942107867,"SAF"
"955",63941,"SAFL_01_034","SAFL_01","SAFL_01_034.06",6,0.418,215.3,624.5,839.8,0.139,0.557,0.749,279.9,602.9,882.9,0.877,1.625,0.743,279.9,602.9,882.9,1.927,2.67,0.633,301.5,624.5,925.9,3.019,3.651,0.527,301.5,646,947.5,3.92,4.447,0.377,258.4,689.1,947.5,4.777,5.155,3.447,1.569,8.714,6.757,15.471,7.16193250789027,"SAF"
"956",64013,"SAFL_01_034","SAFL_01","SAFL_01_034.07",7,0.711,258.4,602.9,861.3,0.186,0.897,0.812,236.9,602.9,839.8,1.117,1.929,0.931,258.4,624.5,882.9,2.132,3.063,0.621,236.9,646,882.9,3.257,3.878,0.447,215.3,667.5,882.9,4.197,4.644,0.424,215.3,667.5,882.9,4.859,5.283,3.946,1.151,6.913,7.677,14.59,7.53370340999207,"SAF"
"957",64081,"SAFL_01_034","SAFL_01","SAFL_01_034.09",9,0.739,215.3,602.9,818.3,0.097,0.836,0.953,215.3,602.9,818.3,0.991,1.944,1.089,258.4,602.9,861.3,2.041,3.13,0.575,258.4,624.5,882.9,3.274,3.849,0.586,366.1,646,1012.1,4.185,4.772,0.488,323,667.5,990.5,5.004,5.492,4.43,0.965,8.761,7.982,16.743,7.60326827054017,"SAF"
"958",64162,"SAFL_01_034","SAFL_01","SAFL_01_034.10",10,0.598,193.8,602.9,796.7,0.197,0.795,0.749,215.3,602.9,818.3,1.097,1.846,0.714,215.3,602.9,818.3,2.177,2.891,0.551,193.8,624.5,818.3,3.233,3.785,0.534,172.3,646,818.3,4.104,4.638,0.476,172.3,646,818.3,4.853,5.329,3.622,1.51,8.754,7.57,16.324,7.67585252296464,"SAF"
"959",64239,"SAFL_01_034","SAFL_01","SAFL_01_034.11",11,0.575,215.3,602.9,818.3,0.284,0.859,0.778,193.8,624.5,818.3,1.149,1.927,0.888,236.9,624.5,861.3,2.155,3.043,0.699,215.3,646,861.3,3.251,3.951,0.389,215.3,667.5,882.9,4.249,4.638,0.337,236.9,667.5,904.4,4.975,5.312,3.666,1.362,8.574,7.417,15.991,7.43770918557085,"SAF"
"960",64314,"SAFL_01_034","SAFL_01","SAFL_01_034.12",12,0.592,172.3,602.9,775.2,0.273,0.865,0.848,258.4,602.9,861.3,1.132,1.979,0.83,258.4,624.5,882.9,2.241,3.071,0.644,301.5,624.5,925.9,3.315,3.959,0.551,279.9,646,925.9,4.232,4.783,0.459,258.4,667.5,925.9,4.986,5.445,3.924,1.248,8.313,8.135,16.448,7.50293083235639,"SAF"
"961",64392,"SAFL_01_034","SAFL_01","SAFL_01_034.13",13,0.569,172.3,602.9,775.2,0.203,0.772,0.766,236.9,602.9,839.8,0.993,1.759,0.826,193.8,602.9,796.7,2.001,2.827,0.668,279.9,624.5,904.4,3.135,3.802,0.515,323,646,969,4.059,4.574,0.401,323,689.1,1012.1,4.818,5.219,3.745,1.271,7.883,8.092,15.975,7.41951710261569,"SAF"
"962",64464,"SAFL_01_034","SAFL_01","SAFL_01_034.14",14,0.557,172.3,624.5,796.7,0.267,0.824,0.836,193.8,602.9,796.7,1.091,1.927,1.111,258.4,602.9,861.3,2.084,3.195,0.72,301.5,624.5,925.9,3.332,4.052,0.604,301.5,646,947.5,4.278,4.882,0.47,323,646,969,5.079,5.55,4.298,0.984999999999999,8.342,8.359,16.701,7.98934753661784,"SAF"
"963",64544,"SAFL_01_034","SAFL_01","SAFL_01_034.15",15,0.845,172.3,602.9,775.2,0.152,0.996,0.975,236.9,602.9,839.8,1.061,2.036,0.708,258.4,624.5,882.9,2.421,3.129,0.58,279.9,624.5,904.4,3.477,4.058,0.493,215.3,646,861.3,4.412,4.905,0.406,279.9,646,925.9,5.224,5.631,4.007,1.472,8.863,9.407,18.27,7.3370738023306,"SAF"
"964",64626,"SAFL_02_030","SAFL_02","SAFL_02_030.01",1,0.743,172.3,559.9,732.1,0.105,0.848,0.818,129.2,581.4,710.6,1.173,1.991,0.784,129.2,602.9,732.1,2.287,3.071,0.534,129.2,602.9,732.1,3.361,3.895,0.465,150.7,602.9,753.7,4.156,4.621,0.336,215.3,602.9,818.3,4.865,5.201,3.68,1.416,9.113,8.822,17.935,6.79318524908346,"SAF"
"965",64704,"SAFL_02_030","SAFL_02","SAFL_02_030.02",2,0.914,150.7,559.9,710.6,0.022,0.936,0.708,129.2,581.4,710.6,1.254,1.962,0.748,107.7,602.9,710.6,2.305,3.053,0.592,150.7,581.4,732.1,3.338,3.93,0.401,150.7,602.9,753.7,4.214,4.615,0.313,215.3,602.9,818.3,4.888,5.201,3.676,1.503,8.482,10.616,19.098,6.80337293982369,"SAF"
"966",64789,"SAFL_02_030","SAFL_02","SAFL_02_030.03",3,0.858,236.9,559.9,796.7,0.071,0.929,0.911,193.8,581.4,775.2,1.054,1.965,0.965,172.3,602.9,775.2,2.125,3.09,0.516,215.3,602.9,818.3,3.257,3.773,0.366,193.8,602.9,796.7,4.034,4.4,0.272,215.3,602.9,818.3,4.656,4.928,3.888,0.969,7.65,7.944,15.594,6.68724279835391,"SAF"
"967",64854,"SAFL_02_030","SAFL_02","SAFL_02_030.04",4,0.737,193.8,559.9,753.7,0.048,0.785,0.65,129.2,581.4,710.6,1.144,1.794,0.622,107.7,602.9,710.6,2.101,2.723,0.5,107.7,602.9,710.6,3.024,3.524,0.342,107.7,602.9,710.6,3.82,4.162,0.354,172.3,602.9,775.2,4.429,4.783,3.205,1.53,8.062,9.98,18.042,6.53795076105833,"SAF"
"968",64932,"SAFL_02_030","SAFL_02","SAFL_02_030.05",5,0.627,129.2,559.9,689.1,0.261,0.888,0.859,107.7,581.4,689.1,1.184,2.043,0.749,107.7,581.4,689.1,2.299,3.048,0.621,129.2,581.4,710.6,3.326,3.947,0.424,107.7,602.9,710.6,4.197,4.621,0.29,150.7,602.9,753.7,4.865,5.155,3.57,1.324,7.901,8.345,16.246,6.70731707317073,"SAF"
"969",65000,"SAFL_02_030","SAFL_02","SAFL_02_030.06",6,0.621,150.7,559.9,710.6,0.18,0.801,0.813,129.2,581.4,710.6,1.074,1.887,0.778,107.7,602.9,710.6,2.13,2.908,0.68,129.2,602.9,732.1,3.116,3.796,0.426,172.3,602.9,775.2,4.009,4.435,0.601,215.3,602.9,818.3,4.574,5.175,3.919,1.076,7.285,7.198,14.483,7.12453690510117,"SAF"
"970",65062,"SAFL_02_030","SAFL_02","SAFL_02_030.07",7,0.621,150.7,559.9,710.6,0.18,0.801,0.801,107.7,581.4,689.1,1.091,1.892,0.766,107.7,581.4,689.1,2.171,2.937,0.586,107.7,602.9,710.6,3.193,3.779,0.447,150.7,602.9,753.7,4.017,4.464,0.336,279.9,602.9,882.9,4.679,5.015,3.557,1.278,8.26,9.101,17.361,6.49416539827499,"SAF"
"971",65139,"SAFL_02_030","SAFL_02","SAFL_02_030.08",8,0.706,129.2,559.9,689.1,0.171,0.877,0.795,129.2,581.4,710.6,1.173,1.968,0.703,129.2,581.4,710.6,2.252,2.955,0.551,107.7,602.9,710.6,3.199,3.75,0.36,150.7,602.9,753.7,4.011,4.371,0.366,150.7,602.9,753.7,4.632,4.998,3.481,1.346,7.451,10.357,17.808,6.50759219088937,"SAF"
"972",65217,"SAFL_02_030","SAFL_02","SAFL_02_030.09",9,0.604,129.2,559.9,689.1,0.128,0.731,0.824,107.7,581.4,689.1,1.045,1.869,0.76,107.7,581.4,689.1,2.142,2.902,0.61,107.7,602.9,710.6,3.164,3.773,0.476,107.7,602.9,710.6,3.965,4.441,0.372,172.3,602.9,775.2,4.661,5.033,3.646,1.259,8.092,8.658,16.75,7.40566592218173,"SAF"
"973",65294,"SAFL_02_030","SAFL_02","SAFL_02_030.10",10,0.696,129.2,559.9,689.1,0.157,0.853,0.755,172.3,581.4,753.7,1.132,1.887,0.776,150.7,602.9,753.7,2.126,2.902,0.499,172.3,602.9,775.2,3.199,3.698,0.435,150.7,602.9,753.7,3.959,4.394,0.308,150.7,624.5,775.2,4.673,4.981,3.469,1.355,8.144,8.661,16.805,7.4178735429177,"SAF"
"974",65371,"SAFL_02_030","SAFL_02","SAFL_02_030.11",11,0.888,150.7,559.9,710.6,0,0.888,1.009,129.2,581.4,710.6,0.968,1.977,0.743,172.3,602.9,775.2,2.212,2.955,0.662,150.7,602.9,753.7,3.204,3.866,0.372,150.7,602.9,753.7,4.063,4.435,0.337,236.9,602.9,839.8,4.661,4.998,4.011,0.987000000000001,8.075,8.945,17.02,7.14447720571558,"SAF"
"975",65448,"SAFL_02_030","SAFL_02","SAFL_02_030.12",12,0.798,193.8,559.9,753.7,0.042,0.84,0.966,150.7,581.4,732.1,1.008,1.974,0.737,107.7,602.9,710.6,2.171,2.908,0.563,107.7,602.9,710.6,3.175,3.738,0.43,129.2,602.9,732.1,3.982,4.412,0.371,129.2,602.9,732.1,4.65,5.021,3.865,1.114,8.66,9.311,17.971,7.31840524303659,"SAF"
"976",65530,"SAFL_02_030","SAFL_02","SAFL_02_030.13",13,0.837,150.7,538.3,689.1,0.047,0.884,1.023,129.2,581.4,710.6,1.023,2.047,0.745,150.7,581.4,732.1,2.233,2.978,0.592,129.2,581.4,710.6,3.251,3.843,0.406,172.3,602.9,775.2,4.104,4.51,0.348,193.8,602.9,796.7,4.772,5.12,3.951,1.122,8.951,11.113,20.064,7.10382513661202,"SAF"
"977",65624,"SAFL_02_030","SAFL_02","SAFL_02_030.14",14,0.586,107.7,559.9,667.5,0.145,0.731,0.838,107.7,581.4,689.1,1.008,1.846,0.766,129.2,581.4,710.6,2.171,2.937,0.633,129.2,581.4,710.6,3.216,3.849,0.482,107.7,602.9,710.6,4.087,4.569,0.348,107.7,602.9,710.6,4.789,5.137,3.653,1.339,7.947,10.191,18.138,6.8006800680068,"SAF"
"978",65705,"SAFL_02_030","SAFL_02","SAFL_02_030.15",15,0.872,150.7,559.9,710.6,0.043,0.915,0.979,129.2,581.4,710.6,1.021,2,0.743,150.7,581.4,732.1,2.223,2.966,0.58,107.7,602.9,710.6,3.199,3.779,0.465,129.2,602.9,732.1,3.982,4.447,0.337,193.8,602.9,796.7,4.673,5.01,3.976,0.991,7.701,10.394,18.095,6.480117820324,"SAF"
"979",65784,"SAFL_02_030","SAFL_02","SAFL_02_030.16",16,0.912,150.7,559.9,710.6,0,0.912,0.772,172.3,581.4,753.7,1.132,1.904,0.685,150.7,581.4,732.1,2.194,2.879,0.581,150.7,581.4,732.1,3.152,3.733,0.348,150.7,581.4,732.1,3.971,4.319,0.313,150.7,581.4,732.1,4.557,4.87,3.611,1.259,8.226,10.745,18.971,7.000283795289,"SAF"
"980",65872,"SAFL_02_030","SAFL_02","SAFL_02_030.17",17,0.739,193.8,559.9,753.7,0.079,0.818,0.743,129.2,581.4,710.6,1.219,1.962,0.76,129.2,581.4,710.6,2.27,3.03,0.627,129.2,581.4,710.6,3.32,3.947,0.401,150.7,581.4,732.1,4.232,4.632,0.267,150.7,602.9,753.7,4.899,5.166,3.537,1.55,7.543,9.82,17.363,6.87571622043963,"SAF"
"981",65950,"SAFL_02_030","SAFL_02","SAFL_02_030.18",18,0.702,129.2,559.9,689.1,0.221,0.923,0.999,107.7,581.4,689.1,1.153,2.152,0.903,107.7,581.4,689.1,2.248,3.151,0.482,107.7,581.4,689.1,3.349,3.831,0.433,86.1,602.9,689.1,4.093,4.526,0.302,129.2,602.9,732.1,4.708,5.01,3.821,0.968,7.784,7.071,14.855,6.49163300634737,"SAF"
"982",66008,"SAFL_05_037","SAFL_05","SAFL_05_037.01",1,1.267,236.9,624.5,861.3,0.127,1.394,0.778,258.4,602.9,861.3,1.515,2.293,0.708,258.4,624.5,882.9,2.601,3.309,0.528,258.4,624.5,882.9,3.524,4.052,0.493,236.9,624.5,861.3,4.319,4.812,0.412,279.9,646,925.9,5.01,5.422,4.186,1.109,6.572,10.849,17.421,8.46039419858684,"SAF"
"983",66108,"SAFL_05_037","SAFL_05","SAFL_05_037.02",2,0.975,150.7,646,796.7,0.25,1.225,0.662,258.4,602.9,861.3,1.573,2.235,0.845,215.3,624.5,839.8,2.458,3.303,0.711,258.4,624.5,882.9,3.399,4.11,0.518,279.9,646,925.9,4.168,4.686,0.281,236.9,646,882.9,4.897,5.178,3.992,0.935999999999999,6.112,10.058,16.17,8.48399151600848,"SAF"
"984",66201,"SAFL_05_037","SAFL_05","SAFL_05_037.03",3,0.865,107.7,646,753.7,0.279,1.144,0.725,193.8,624.5,818.3,1.562,2.287,0.621,279.9,624.5,904.4,2.659,3.28,0.538,279.9,624.5,904.4,3.599,4.137,0.383,323,646,969,4.365,4.748,0.411,387.6,646,1033.6,4.883,5.294,3.543,1.472,6.362,9.202,15.564,8.48017621145374,"SAF"
"985",66288,"SAFL_05_037","SAFL_05","SAFL_05_037.04",4,0.842,172.3,646,818.3,0.192,1.033,0.865,193.8,602.9,796.7,1.387,2.252,0.697,236.9,602.9,839.8,2.531,3.228,0.563,258.4,624.5,882.9,3.483,4.046,0.459,301.5,624.5,925.9,4.267,4.725,0.319,301.5,646,947.5,4.899,5.219,3.745,1.282,6.681,9.433,16.114,8.66680933019474,"SAF"
"986",66380,"SAFL_05_037","SAFL_05","SAFL_05_037.05",5,0.906,107.7,624.5,732.1,0.221,1.126,0.836,236.9,602.9,839.8,1.457,2.293,0.685,344.5,602.9,947.5,2.572,3.257,0.546,344.5,624.5,969,3.5,4.046,0.453,409.1,624.5,1033.6,4.278,4.731,0.366,430.7,646,1076.7,4.917,5.283,3.792,1.27,6.182,8.969,15.151,6.99379582628314,"SAF"
"987",66451,"SAFL_05_037","SAFL_05","SAFL_05_037.06",6,0.894,150.7,646,796.7,0.226,1.12,0.925,301.5,602.9,904.4,1.38,2.305,0.697,301.5,624.5,925.9,2.641,3.338,0.569,323,624.5,947.5,3.616,4.185,0.435,366.1,646,1012.1,4.429,4.865,0.337,430.7,646,1076.7,5.056,5.393,3.857,1.31,6.229,8.779,15.008,8.20714368281124,"SAF"
"988",66531,"SAFL_05_037","SAFL_05","SAFL_05_037.07",7,0.958,129.2,646,775.2,0.203,1.161,1.117,258.4,602.9,861.3,1.275,2.392,0.961,236.9,624.5,861.3,2.588,3.549,0.511,279.9,624.5,904.4,3.651,4.162,0.412,258.4,646,904.4,4.458,4.87,0.366,301.5,646,947.5,5.108,5.474,4.325,0.946,6.635,9.086,15.721,7.66243308491655,"SAF"
"989",66613,"SAFL_05_037","SAFL_05","SAFL_05_037.08",8,0.929,258.4,624.5,882.9,0.157,1.086,0.848,279.9,602.9,882.9,1.434,2.281,0.697,301.5,602.9,904.4,2.56,3.257,0.557,344.5,624.5,969,3.512,4.069,0.406,344.5,646,990.5,4.284,4.69,0.342,344.5,667.5,1012.1,4.87,5.213,3.779,1.277,6.374,8.852,15.226,8.45327850125657,"SAF"
"990",66697,"SAFL_05_037","SAFL_05","SAFL_05_037.09",9,0.784,150.7,646,796.7,0.226,1.01,0.911,193.8,602.9,796.7,1.353,2.264,0.697,215.3,602.9,818.3,2.624,3.32,0.528,279.9,624.5,904.4,3.646,4.174,0.383,344.5,646,990.5,4.452,4.836,0.29,279.9,646,925.9,5.079,5.37,3.593,1.551,6.293,9.195,15.488,8.18222025652366,"SAF"
"991",66780,"SAFL_05_037","SAFL_05","SAFL_05_037.10",10,1.016,150.7,624.5,775.2,0.209,1.225,0.859,172.3,602.9,775.2,1.521,2.38,0.673,172.3,602.9,775.2,2.664,3.338,0.511,150.7,624.5,775.2,3.599,4.11,0.424,172.3,646,818.3,4.365,4.789,0.313,215.3,646,861.3,4.969,5.283,3.796,1.278,6.275,9.766,16.041,8.47720459009614,"SAF"
"992",66872,"SAFL_05_037","SAFL_05","SAFL_05_037.11",11,0.923,150.7,624.5,775.2,0.284,1.207,0.894,236.9,602.9,839.8,1.538,2.432,0.726,258.4,602.9,861.3,2.746,3.471,0.604,236.9,624.5,861.3,3.767,4.371,0.447,323,624.5,947.5,4.621,5.068,0.348,323,646,969,5.294,5.642,3.942,1.416,6.502,8.661,15.163,8.45467355565994,"SAF"
"993",66953,"SAFL_05_037","SAFL_05","SAFL_05_037.12",12,0.969,107.7,624.5,732.1,0.232,1.202,0.865,215.3,581.4,796.7,1.498,2.363,0.697,236.9,602.9,839.8,2.664,3.361,0.557,323,602.9,925.9,3.622,4.18,0.43,366.1,624.5,990.5,4.4,4.83,0.36,387.6,624.5,1012.1,5.015,5.375,3.878,1.265,6.177,8.881,15.058,8.23610157858614,"SAF"
"994",67034,"SAFL_05_037","SAFL_05","SAFL_05_037.13",13,0.975,150.7,624.5,775.2,0.255,1.231,0.888,193.8,602.9,796.7,1.55,2.438,0.697,236.9,602.9,839.8,2.775,3.471,0.557,279.9,624.5,904.4,3.75,4.307,0.418,344.5,624.5,969,4.539,4.957,0.331,344.5,646,990.5,5.166,5.497,3.866,1.376,6.229,8.969,15.198,8.42223469960696,"SAF"
"995",67118,"SAFL_05_037","SAFL_05","SAFL_05_037.14",14,1.066,301.5,624.5,925.9,0.15,1.216,0.848,323,602.9,925.9,1.463,2.31,0.668,366.1,602.9,969,2.659,3.326,0.505,387.6,624.5,1012.1,3.651,4.156,0.401,387.6,646,1033.6,4.435,4.836,0.302,409.1,667.5,1076.7,5.074,5.375,3.79,1.435,6.015,9.201,15.216,8.18674632149574,"SAF"
"996",67200,"SAFL_05_037","SAFL_05","SAFL_05_037.15",15,0.952,215.3,624.5,839.8,0.29,1.242,0.819,301.5,602.9,904.4,1.556,2.374,0.731,344.5,602.9,947.5,2.676,3.408,0.522,344.5,624.5,969,3.64,4.162,0.511,344.5,646,990.5,4.302,4.812,0.393,366.1,646,1012.1,4.95,5.343,3.928,1.125,6.357,9.353,15.71,8.32522434857823,"SAF"
"997",67287,"SAFL_05_037","SAFL_05","SAFL_05_037.16",16,0.848,236.9,624.5,861.3,0.197,1.045,0.918,258.4,602.9,861.3,1.363,2.281,0.708,279.9,602.9,882.9,2.618,3.326,0.58,323,624.5,947.5,3.634,4.214,0.435,344.5,624.5,969,4.481,4.917,0.354,344.5,646,990.5,5.143,5.497,3.843,1.457,6.746,10.048,16.794,8.44221105527638,"SAF"
"998",67381,"SAFL_05_037","SAFL_05","SAFL_05_037.17",17,0.993,150.7,624.5,775.2,0.325,1.318,0.905,215.3,602.9,818.3,1.585,2.49,0.731,258.4,624.5,882.9,2.81,3.541,0.598,236.9,624.5,861.3,3.825,4.423,0.459,279.9,624.5,904.4,4.667,5.126,0.359,323,646,969,5.341,5.7,4.045,1.33,6.798,9.726,16.524,8.5168259243872,"SAF"
"999",67473,"SAFL_05_037","SAFL_05","SAFL_05_037.18",18,0.929,193.8,624.5,818.3,0.319,1.248,0.998,236.9,602.9,839.8,1.509,2.508,0.824,258.4,602.9,861.3,2.804,3.628,0.65,279.9,602.9,882.9,3.884,4.534,0.464,301.5,624.5,925.9,4.766,5.23,0.377,323,646,969,5.451,5.828,4.242,1.267,7.175,8.944,16.119,8.37198778142324,"SAF"
"1000",67558,"SAFL_05_037","SAFL_05","SAFL_05_037.19",19,0.865,129.2,624.5,753.7,0.25,1.115,0.9,150.7,602.9,753.7,1.457,2.357,0.691,258.4,602.9,861.3,2.653,3.344,0.551,301.5,602.9,904.4,3.64,4.191,0.418,366.1,624.5,990.5,4.47,4.888,0.357,366.1,646,1012.1,5.106,5.462,3.782,1.43,6.681,9.52,16.201,8.03132215641,"SAF"
"1001",67647,"SAFL_05_037","SAFL_05","SAFL_05_037.20",20,0.819,172.3,624.5,796.7,0.226,1.045,0.964,193.8,602.9,796.7,1.341,2.305,0.784,236.9,602.9,839.8,2.624,3.408,0.627,193.8,624.5,818.3,3.686,4.313,0.511,258.4,624.5,882.9,4.557,5.068,0.389,323,624.5,947.5,5.277,5.666,4.094,1.346,6.653,9.464,16.117,8.12486636732948,"SAF"
